instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_sound.stopped,prac_clip.stopped,practice_clip.stopped,prac_all_cut_rts,practice_attention_check.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,Practice_correct_key_required,prac_attention_resp.started,prac_question.started,prac_options.started,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,exp_pause_resp.stopped,exp_countdown.stopped,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,82,0,82,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,82,0,82,0,1334.410287400009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_04_sub_0.mp4,audios/clip_weißt_04_sub_0.mp3,audiovisual,1334.4050382999994,1334.7885874000058,1334.989552900006,1334.989552900006,1334.9888901666748,,1345.301304499997,1345.088147900009,[],1345.1896388000023,1345.1896751000022,None,1345.1897200000094,1345.1897673000058,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,83,0,83,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,83,0,83,0,1345.301304499997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_29_sub_0.mp4,audios/clip_claude_29_sub_0.mp3,audiovisual,1345.2972563000076,1345.7024296000018,1345.9026558000041,1345.9026558000041,1345.9027235666765,1355.9354475,1356.1311760000099,1355.935632000008,[],1356.0308610000066,1356.0308976000088,None,1356.030961299999,1356.0309927000053,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,84,0,84,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,84,0,84,0,1356.1311760000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_35_sub_0.mp4,audios/silence.mp3,visual,1356.1254763000034,1356.5444957,1356.744757499997,1356.744757499997,1356.744952266676,1357.997234200011,1367.3683164000104,1367.1776901999983,[],1367.2727544000081,1367.2728145,None,1367.2728630000056,1367.2728793999995,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,85,0,85,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,85,0,85,0,1367.3683164000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_07_nosub_1.mp4,audios/silence.mp3,visual,1367.3625331000076,1367.7847168000008,1367.985058700011,1367.985058700011,1367.9847151666656,1369.2366694000084,1377.8886554000055,1377.7168604000035,[3.7714199000038207],1377.792426800006,1377.7924722000025,None,1377.7925112000084,1377.7925332000013,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,86,0,86,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,86,0,86,0,1377.8886554000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_16_nosub_1.mp4,audios/silence.mp3,visual,1377.8830856999994,1378.3011239000043,1378.5013479000045,1378.5013479000045,1378.5014317666685,1379.7541169000033,1390.7341682999977,1390.5209534000023,[10.189568999994663],1390.6088071999984,1390.6088467000081,None,1390.6089138000098,1390.6089366000087,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,87,0,87,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,87,0,87,0,1390.7341682999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_19_nosub_1.mp4,audios/clip_holo_19_nosub_1.mp3,audiovisual,1390.7281078000087,1391.116714600008,1391.3184567999997,1391.3184567999997,1391.3175805666726,1401.3496893999982,1401.567855100002,1401.349872100007,"[0.08016029999998864, 6.493329300006735]",1401.4616687000089,1401.46173000001,None,1401.4618022000068,1401.461874200002,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,88,0,88,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,88,0,88,0,1401.567855100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_17_nosub_0.mp4,audios/silence.mp3,visual,1401.562023999999,1401.9670254000084,1402.167903900001,1402.167903900001,1402.1677773666636,1403.4193002000102,1410.5825876000017,1410.3803277999978,[5.534166800003732],1410.4632863000006,1410.4633220999967,None,1410.4633582000097,1410.4633832000109,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,89,0,89,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,89,0,89,0,1410.5825876000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_22_nosub_1.mp4,audios/clip_lied_22_nosub_1.mp3,audiovisual,1410.5785587999999,1410.9731790000078,1411.173541199998,1411.173541199998,1411.1735814666647,1421.8800360000023,1421.8800360000023,1421.6906077000021,[],1421.7757324999984,1421.7757937999995,None,1421.7758241999982,1421.7758448000095,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,90,0,90,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,90,0,90,0,1421.8800360000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_13_sub_1.mp4,audios/silence.mp3,visual,1421.874165000001,1422.2794696000055,1422.4799313999974,1422.4799313999974,1422.4797330666663,1423.7317132000026,1434.4992399000039,1434.2984195000026,[4.485982900005183],1434.395941499999,1434.396024200003,None,1434.3960720000032,1434.3960965000006,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,91,0,91,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,91,0,91,0,1434.4992399000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_04_nosub_2.mp4,audios/silence.mp3,visual,1434.493387399998,1434.9077167000069,1435.1086174000084,1435.1086174000084,1435.1076576666712,1436.3599093000084,1447.3465252000024,1447.1269224999996,"[3.1514945999952033, 7.109362100003636]",1447.2198718,1447.2199319000065,None,1447.219988500001,1447.2200066000078,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,92,0,92,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,92,0,92,0,1447.3465252000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_20_nosub_0.mp4,audios/clip_wurst_20_nosub_0.mp3,audiovisual,1447.34179820001,1447.7285881999996,1447.9282027000008,1447.9282027000008,1447.9278712666749,1457.9432593000092,1458.139055000007,1457.943424099998,[],1458.0346233000018,1458.0346657000046,None,1458.0347035000013,1458.034739900002,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,93,0,93,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,93,0,93,0,1458.139055000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_11_nosub_0.mp4,audios/silence.mp3,visual,1458.1330405000044,1458.5363266000059,1458.7367438000074,1458.7367438000074,1458.7364132666737,1459.9882319000026,1468.984680900001,1468.7695269000105,[],1468.8752956000098,1468.87536060001,None,1468.8754042000073,1468.8754229000042,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,94,0,94,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,94,0,94,0,1468.984680900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_09_nosub_2.mp4,audios/clip_hund_09_nosub_2.mp3,audiovisual,1468.97952600001,1469.3842730000033,1469.5846772000077,1469.5846772000077,1469.5845072666746,1481.3535477999976,1481.3535477999976,1481.154104500005,"[5.537155199999688, 10.474316199994064]",1481.2499355000036,1481.2499863999983,None,1481.2500266999996,1481.250052400006,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,95,0,95,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,95,0,95,0,1481.3535477999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_12_sub_1.mp4,audios/silence.mp3,visual,1481.3482289000094,1481.7621324000065,1481.9622973000078,1481.9622973000078,1481.9627200666766,1483.214159700001,1494.108575700011,1493.8821242999984,[9.113143700000364],1493.970396500008,1493.9704520000087,None,1493.9704862000071,1493.9705038000102,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,96,0,96,,,,,,,,,,,,,,,,,,,,,,4,None,3.548200800010818,None,,,,,,,,,,,96,0,96,0,1494.108575700011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_08_nosub_2.mp4,audios/clip_holo_08_nosub_2.mp3,audiovisual,1494.1039278000098,1494.481402999998,1494.6826259000081,1494.6826259000081,1494.6817126666758,,1505.5966905000096,1505.4870978000108,"[4.525504899997031, 9.253108000004431]",1505.5913015999977,1509.1528868000023,4,1509.1529469000088,1509.152972099997,None,4,1505.5966905000096,1505.5966905000096,1505.5966905000096,3.548200800010818,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,97,0,97,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,97,0,97,0,1509.270829000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_08_nosub_0.mp4,audios/silence.mp3,visual,1509.2649191000091,1509.6535672000027,1509.854531600009,1509.854531600009,1509.8540341666705,1511.1058666000026,1519.6974445000087,1519.486441000001,[],1519.5833865000022,1519.5834283000004,None,1519.583500400011,1519.5835285000067,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,98,0,98,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,98,0,98,0,1519.6974445000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_03_sub_1.mp4,audios/silence.mp3,visual,1519.6917951000069,1520.097241800002,1520.300126000002,1520.300126000002,1520.297487366672,1521.5494521000073,1532.008668200011,1531.815793200003,[5.223165399991558],1531.9029345000017,1531.9029793000082,None,1531.9030392999994,1531.903131500003,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,99,0,99,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,99,0,99,0,1532.008668200011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_10_sub_0.mp4,audios/clip_hund_10_sub_0.mp3,audiovisual,1532.0046634000028,1532.408573000008,1532.6091176000045,1532.6091176000045,1532.6089309666752,1542.1410774999968,1542.3491655000107,1542.1412662000075,[8.801221200003056],1542.2443682000012,1542.244415699999,None,1542.2444579000003,1542.244482299997,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,100,0,100,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,100,0,100,0,1542.3491655000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_08_sub_1.mp4,audios/silence.mp3,visual,1542.3433439000073,1542.7492101000098,1542.9495831000095,1542.9495831000095,1542.9496251666753,1544.2012961,1551.699045100002,1551.4798381,[5.471366100013256],1551.5724235000089,1551.5724996000063,None,1551.5725385999976,1551.5725544000015,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,101,0,101,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,101,0,101,0,1551.699045100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_13_sub_0.mp4,audios/clip_herz_13_sub_0.mp3,audiovisual,1551.6944971000048,1552.0800829000073,1552.2808419000066,1552.2808419000066,1552.2820015666696,,1563.6757217999984,1563.4823190000025,[7.898267900003702],1563.5719438000087,1563.5720300000103,None,1563.572084200001,1563.5721166000003,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,102,0,102,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,102,0,102,0,1563.6757217999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_19_sub_1.mp4,audios/silence.mp3,visual,1563.670091100008,1564.0737748000101,1564.2741960999992,1564.2741960999992,1564.2740869666634,1565.5260865000018,1574.5161249000084,1574.307855200008,[],1574.3999634000065,1574.3999998000072,None,1574.400032400008,1574.4000494000065,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,103,0,103,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,103,0,103,0,1574.5161249000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_04_nosub_0.mp4,audios/clip_herz_04_nosub_0.mp3,audiovisual,1574.5108752000087,1574.8990426000091,1575.100273700009,1575.100273700009,1575.099514266669,1586.1163681000035,1586.3232085000054,1586.1165490999992,[8.133021199988434],1586.2001257000084,1586.200173300007,None,1586.2002127000014,1586.2002292999969,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,104,0,104,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,104,0,104,0,1586.3232085000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_17_sub_1.mp4,audios/clip_hund_17_sub_1.mp3,audiovisual,1586.319048999998,1586.7101162000035,1586.90983460001,1586.90983460001,1586.9100056666687,,1599.430678500008,1599.2126269,[10.222857999993721],1599.3109148000076,1599.310953200009,None,1599.310995000007,1599.3110162000085,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,105,0,105,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,105,0,105,0,1599.430678500008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_14_sub_0.mp4,audios/clip_holo_14_sub_0.mp3,audiovisual,1599.426128200008,1599.81513670001,1600.0152595000109,1600.0152595000109,1600.0154189666684,1610.0469100000046,1610.264228800006,1610.0471249999973,[],1610.1348555000004,1610.134895100011,None,1610.1349307000055,1610.1349540000083,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,106,0,106,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,106,0,106,0,1610.264228800006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_07_nosub_0.mp4,audios/clip_claude_07_nosub_0.mp3,audiovisual,1610.2590427000105,1610.6469885999977,1610.847441100006,1610.847441100006,1610.8471999666692,1620.863163800008,1621.0761344000057,1620.8634298999968,[],1620.9565912000107,1620.9566402000055,None,1620.9566782000038,1620.9566986999998,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,107,0,107,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,107,0,107,0,1621.0761344000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_09_sub_2.mp4,audios/clip_holo_09_sub_2.mp3,audiovisual,1621.071714100006,1621.4605968000105,1621.6618561000068,1621.6618561000068,1621.6606472666647,,1633.2983344000095,1633.080974299999,[],1633.175473299998,1633.175535100003,None,1633.1756065000081,1633.1756422000035,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,108,0,108,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,108,0,108,0,1633.2983344000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_15_sub_2.mp4,audios/clip_lied_15_sub_2.mp3,audiovisual,1633.292970200011,1633.678469999999,1633.8791064999969,1633.8791064999969,1633.8789566666712,,1641.4595524000033,1641.2413619,[3.383655700003146],1641.3359646000026,1641.336003400007,None,1641.3360313000012,1641.336050400001,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,109,0,109,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,109,0,109,0,1641.4595524000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_36_nosub_2.mp4,audios/clip_hund_36_nosub_2.mp3,audiovisual,1641.4548066999996,1641.841648600006,1642.042968499998,1642.042968499998,1642.0421390666636,1651.4190562000003,1651.4190562000003,1651.2089596000005,[5.791071600004216],1651.304377499997,1651.304413500009,None,1651.3044541999989,1651.3045035999967,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,110,0,110,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,110,0,110,0,1651.4190562000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_01_nosub_1.mp4,audios/clip_herz_01_nosub_1.mp3,audiovisual,1651.4155950999993,1651.804449400006,1652.0041457000043,1652.0041457000043,1652.004039466676,1662.830235100002,1662.830235100002,1662.6099515000096,[6.1317686999973375],1662.7093464000063,1662.7093800000002,None,1662.7094190000062,1662.7094592000067,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,111,0,111,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,111,0,111,0,1662.830235100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_11_sub_1.mp4,audios/clip_hund_11_sub_1.mp3,audiovisual,1662.8250044000015,1663.2214759000053,1663.4219429000077,1663.4219429000077,1663.4214692666758,1673.1538849000062,1673.3549725000048,1673.154143000007,[6.309122599996044],1673.242387700011,1673.242456100008,None,1673.2424936000025,1673.242513899997,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,112,0,112,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,112,0,112,0,1673.3549725000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_24_sub_1.mp4,audios/silence.mp3,visual,1673.3507267000095,1673.7459518000105,1673.9465261000005,1673.9465261000005,1673.9463755666695,1675.198477500002,1685.4746577000042,1685.2648338,[],1685.3563225000107,1685.3563633000012,None,1685.3563929000084,1685.3564096000046,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,113,0,113,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,113,0,113,0,1685.4746577000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_34_nosub_1.mp4,audios/clip_hund_34_nosub_1.mp3,audiovisual,1685.4692369999975,1685.8574522999988,1686.0579952999979,1686.0579952999979,1686.0579365666674,1696.4740646999999,1696.6918260000093,1696.4742442999996,[],1696.5812311000045,1696.581270499999,None,1696.5813102000102,1696.581338700009,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,114,0,114,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,114,0,114,0,1696.6918260000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_02_sub_2.mp4,audios/silence.mp3,visual,1696.6862212999986,1697.092179500003,1697.2921881000075,1697.2921881000075,1697.2923825666696,1698.5437511000055,1708.5490468000062,1708.3259633999987,"[4.263383299999987, 9.634313699993072]",1708.4238794999983,1708.4239137999975,None,1708.4239495000074,1708.4239816000045,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,115,0,115,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,115,0,115,0,1708.5490468000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_17_sub_0.mp4,audios/clip_holo_17_sub_0.mp3,audiovisual,1708.5452094000066,1708.9271009000076,1709.1273910000018,1709.1273910000018,1709.1269705666675,1718.9589947000059,1719.1618073999998,1718.9592469000054,[],1719.0507064999983,1719.0507936000067,None,1719.0508352000033,1719.0508531000087,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,116,0,116,,,,,,,,,,,,,,,,,,,,,,1,None,3.509967300007702,None,,,,,,,,,,,116,0,116,0,1719.1618073999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_03_nosub_1.mp4,audios/silence.mp3,visual,1719.1575472999975,1719.5515084000072,1719.7521811000042,1719.7521811000042,1719.7518524666705,1721.0037770000054,1727.4920110000094,1727.3814908000058,[7.905192499994882],1727.4868972999975,1731.015287800008,1,1731.0153463000024,1731.0153722000105,None,1,1727.4920110000094,1727.4920110000094,1727.4920110000094,3.509967300007702,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,117,0,117,,,,,,,,,,,,,,,,,,,,,,3,None,2.7380379999958677,None,,,,,,,,,,,117,0,117,0,1731.1373986000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_01_nosub_2.mp4,audios/clip_claude_01_nosub_2.mp3,audiovisual,1731.132918000003,1731.5154179000092,1731.7163049000083,1731.7163049000083,1731.7163127666756,1742.806248400011,1742.806248400011,1742.6842230000038,[6.82952440000372],1742.800186499997,1745.554215000011,3,1745.5542775000067,1745.5543041000055,None,3,1742.806248400011,1742.806248400011,1742.806248400011,2.7380379999958677,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
