instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_sound.stopped,prac_clip.stopped,practice_clip.stopped,prac_all_cut_rts,practice_attention_check.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,Practice_correct_key_required,prac_attention_resp.started,prac_question.started,prac_options.started,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,exp_pause_resp.stopped,exp_countdown.stopped,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,82,0,82,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,82,0,82,0,1473.4916437999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_29_sub_1.mp4,audios/silence.mp3,visual,1473.4860895999882,1473.8879758999974,1474.0884979999973,1474.0884979999973,1474.0880048666625,1475.3399681999872,1485.866292199993,1485.6728556999878,[7.366595999992569],1485.767043499989,1485.7670769999968,None,1485.7671536999987,1485.7671899999987,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,83,0,83,,,,,,,,,,,,,,,,,,,,,,3,None,8.231231800004025,None,,,,,,,,,,,83,0,83,0,1485.866292199993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_03_sub_1.mp4,audios/silence.mp3,visual,1485.8605528999906,1486.282214699997,1486.4823521999933,1486.4823521999933,1486.4826581666605,1487.7341870999953,1494.2252219999937,1494.1121553999983,[7.821869599996717],1494.221209899988,1502.4734284999868,3,1502.4734939999908,1502.4735228999925,None,3,1494.2252219999937,1494.2252219999937,1494.2252219999937,8.231231800004025,None,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,84,0,84,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,84,0,84,0,1502.5778546999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_19_sub_1.mp4,audios/silence.mp3,visual,1502.5722172999958,1502.9809172999958,1503.1817041999893,1503.1817041999893,1503.1818399666556,1504.4335040000005,1513.3952932999964,1513.213765499997,[],1513.3041777999897,1513.3042144999927,None,1513.3042480999866,1513.304264499995,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,85,0,85,,,,,,,,,,,,,,,,,,,,,,2,None,7.401961700001266,None,,,,,,,,,,,85,0,85,0,1513.3952932999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_28_nosub_1.mp4,audios/silence.mp3,visual,1513.3897862999875,1513.8151945999998,1514.015312299991,1514.015312299991,1514.0148279666648,1515.2683583999897,1524.206096599999,1524.0975402999902,"[2.718159800002468, 7.65281810000306]",1524.2015856999933,1531.6185458999971,2,1531.6186095999874,1531.6186373999954,None,2,1524.206096599999,1524.206096599999,1524.206096599999,7.401961700001266,None,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,86,0,86,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,86,0,86,0,1531.7231348999921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_05_nosub_2.mp4,audios/silence.mp3,visual,1531.7168830999872,1532.127767099999,1532.3280282999913,1532.3280282999913,1532.3275597666545,1533.579736499989,1543.8351731999865,1543.6290007999924,[5.484850699998788],1543.7303924000007,1543.7304252999893,None,1543.730452399992,1543.730467699992,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,87,0,87,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,87,0,87,0,1543.8351731999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_27_nosub_1.mp4,audios/silence.mp3,visual,1543.8296948999923,1544.2384281999985,1544.4397265000007,1544.4397265000007,1544.438690766667,1545.6911349000002,1554.8804952999926,1554.6710243999987,[4.7816641999961575],1554.7694252999936,1554.7694629999896,None,1554.76950509999,1554.769572099991,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,88,0,88,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,88,0,88,0,1554.8804952999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_22_sub_2.mp4,audios/silence.mp3,visual,1554.8749038999958,1555.2805713999987,1555.4808485999965,1555.4808485999965,1555.4809399666594,1556.7324665999913,1566.4481977999967,1566.2316101999895,[8.505203099994105],1566.3239007999946,1566.3239446999942,None,1566.3239871999976,1566.3240062999976,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,89,0,89,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,89,0,89,0,1566.4481977999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_31_sub_1.mp4,audios/clip_wurst_31_sub_1.mp3,audiovisual,1566.4433598999894,1566.8312832999945,1567.031912999999,1567.031912999999,1567.0314353666656,1577.0470943999971,1578.2139771999937,1578.0498831999867,[],1578.1250793999934,1578.1251656999957,None,1578.1252242999908,1578.1252489999897,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,90,0,90,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,90,0,90,0,1578.2139771999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_17_nosub_2.mp4,audios/silence.mp3,visual,1578.2082643999893,1578.6302811999922,1578.830761099991,1578.830761099991,1578.8305577666654,1580.0828514999885,1589.0863654999994,1588.8633880999987,"[2.75884280000173, 7.923067800002173]",1588.9565069999953,1588.9565593000007,None,1588.956594599993,1588.9566128000006,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,91,0,91,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,91,0,91,0,1589.0863654999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_19_nosub_0.mp4,audios/clip_wurst_19_nosub_0.mp3,audiovisual,1589.0812085999933,1589.4573353999876,1589.6563050999976,1589.6563050999976,1589.657387266667,1600.689630599998,1600.9175839999953,1600.6899208999967,[],1600.7883203999954,1600.7883576999884,None,1600.788417799995,1600.7884593999916,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,92,0,92,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,92,0,92,0,1600.9175839999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_01_nosub_2.mp4,audios/clip_claude_01_nosub_2.mp3,audiovisual,1600.9115816999984,1601.2912721999892,1601.4913188999926,1601.4913188999926,1601.4914797666609,1612.4578409999958,1612.6692321999872,1612.4579957999958,"[7.048925199997029, 9.732425900001545]",1612.5652630999975,1612.5652985999914,None,1612.5653399000003,1612.5653678999952,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,93,0,93,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,93,0,93,0,1612.6692321999872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_11_sub_1.mp4,audios/silence.mp3,visual,1612.6636385999882,1613.0688004999975,1613.2715514999873,1613.2715514999873,1613.2691644666668,1614.5220611999976,1623.2220791,1623.0016296999966,[6.243882599999779],1623.090821299993,1623.0908688999916,None,1623.0909172999964,1623.0909459999966,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,94,0,94,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,94,0,94,0,1623.2220791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_27_nosub_1.mp4,audios/clip_weißt_27_nosub_1.mp3,audiovisual,1623.2170148000005,1623.6024847999943,1623.8026594999974,1623.8026594999974,1623.8023543666534,1634.099852299987,1634.099852299987,1633.886031499991,[8.16054830000212],1633.9721919000003,1633.9722623999987,None,1633.9723597999982,1633.9723983999866,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,95,0,95,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,95,0,95,0,1634.099852299987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_16_nosub_1.mp4,audios/clip_claude_16_nosub_1.mp3,audiovisual,1634.0961282999924,1634.4846655000001,1634.6851141999941,1634.6851141999941,1634.6846875666563,1646.0956745999865,1646.0956745999865,1645.8911991999921,[9.043251500013866],1645.9876651999948,1645.9877048999915,None,1645.9877879999985,1645.9878308999905,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,96,0,96,,,,,,,,,,,,,,,,,,,,,,4,None,6.430057500008843,None,,,,,,,,,,,96,0,96,0,1646.0956745999865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_05_sub_2.mp4,audios/silence.mp3,visual,1646.0901412999956,1646.4958273999946,1646.6959730999952,1646.6959730999952,1646.6954896666614,1647.9488467999909,1655.9259682999982,1655.826897299994,[7.079997799999546],1655.9201499999908,1662.3618079000007,4,1662.3618677999912,1662.3618930999946,None,4,1655.9259682999982,1655.9259682999982,1655.9259682999982,6.430057500008843,None,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,97,0,97,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,97,0,97,0,1662.5056899999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_20_nosub_1.mp4,audios/clip_claude_20_nosub_1.mp3,audiovisual,1662.4997869999934,1662.8709291999985,1663.071650999991,1663.071650999991,1663.0713036666605,1675.0898263999989,1675.3281581999909,1675.0900444,[6.951071599993156],1675.1990963999997,1675.1991300999944,None,1675.1991601999907,1675.1991802999983,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,98,0,98,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,98,0,98,0,1675.3281581999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_08_sub_1.mp4,audios/clip_lied_08_sub_1.mp3,audiovisual,1675.3239672999916,1675.7124197999947,1675.913204899989,1675.913204899989,1675.9133571666646,,1685.209458199999,1685.0159742999967,[7.88769869999669],1685.1130440999987,1685.1130910999927,None,1685.1131324999878,1685.1131625999988,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,99,0,99,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,99,0,99,0,1685.209458199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_27_sub_1.mp4,audios/silence.mp3,visual,1685.2037162999914,1685.6196357000008,1685.8216684999934,1685.8216684999934,1685.8202035666657,1687.0725965999882,1696.224534699999,1696.0190546999947,[6.356340900005307],1696.099423199994,1696.0994772999984,None,1696.0995682999928,1696.0995999999868,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,100,0,100,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,100,0,100,0,1696.224534699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_19_nosub_0.mp4,audios/clip_claude_19_nosub_0.mp3,audiovisual,1696.2197149999993,1696.6114850999875,1696.8119819999993,1696.8119819999993,1696.8120459666573,1707.4401190999924,1707.4401190999924,1707.228012099993,[],1707.3235235999891,1707.3235690999863,None,1707.3236098999914,1707.323633299995,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,101,0,101,,,,,,,,,,,,,,,,,,,,,,1,None,6.966357600002084,None,,,,,,,,,,,101,0,101,0,1707.4401190999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_29_sub_0.mp4,audios/clip_claude_29_sub_0.mp3,audiovisual,1707.4349296,1707.8228671999968,1708.0234166999871,1708.0234166999871,1708.0238028666538,1718.0555147999985,1718.16585759999,1718.0557752999885,[],1718.158940999987,1725.142599599989,1,1725.142659499994,1725.1426874999888,None,1,1718.16585759999,1718.16585759999,1718.16585759999,6.966357600002084,None,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,102,0,102,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,102,0,102,0,1725.2422365999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_19_nosub_1.mp4,audios/silence.mp3,visual,1725.236027299994,1725.6515664999897,1725.8522864999977,1725.8522864999977,1725.8516853666554,1727.1038285999966,1736.0503914,1735.868037399996,[6.595461800010526],1735.9566701999865,1735.9567024999997,None,1735.9567322999937,1735.9567479999969,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,103,0,103,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,103,0,103,0,1736.0503914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_11_sub_0.mp4,audios/silence.mp3,visual,1736.0449200999865,1736.4683146999887,1736.6689821999898,1736.6689821999898,1736.6685705666644,1737.9219757999963,1746.180163099998,1745.9678424999875,[5.051743000003626],1746.0690049999976,1746.0690684,None,1746.0692019999988,1746.0692237999901,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,104,0,104,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,104,0,104,0,1746.180163099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_01_sub_1.mp4,audios/silence.mp3,visual,1746.1761540000007,1746.5810937999922,1746.7817352999991,1746.7817352999991,1746.781559766667,1748.0333879999962,1756.190691699987,1755.979447699996,[4.752990499997395],1756.0715503999963,1756.071697499996,None,1756.0717637999915,1756.0717903999903,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,105,0,105,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,105,0,105,0,1756.190691699987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_06_nosub_2.mp4,audios/clip_holo_06_nosub_2.mp3,audiovisual,1756.1850926999905,1756.5734627999918,1756.7739240999945,1756.7739240999945,1756.7740034666533,1766.53926949999,1766.7511164999887,1766.5395109999954,"[5.447985999999219, 8.961724900000263]",1766.639304299999,1766.6393450999894,None,1766.6394257999928,1766.6394518999878,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,106,0,106,,,,,,,,,,,,,,,,,,,,,,2,None,3.8817631999991136,None,,,,,,,,,,,106,0,106,0,1766.7511164999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_06_sub_2.mp4,audios/clip_wurst_06_sub_2.mp3,audiovisual,1766.7470446999941,1767.1516999999876,1767.3527357999992,1767.3527357999992,1767.3522965666673,1778.5404010999919,1778.5404010999919,1778.435254799988,"[2.93369900000107, 8.751469700000598]",1778.5333790999866,1782.434049699994,2,1782.4341150999971,1782.4341438999982,None,2,1778.5404010999919,1778.5404010999919,1778.5404010999919,3.8817631999991136,None,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,107,0,107,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,107,0,107,0,1782.5375230999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_16_nosub_0.mp4,audios/silence.mp3,visual,1782.5313575999899,1782.9429104999872,1783.1436694000004,1783.1436694000004,1783.1432781666556,1784.396631999989,1792.372489299989,1792.173958399988,[],1792.2609467999864,1792.2609806999972,None,1792.2610098000005,1792.261025499989,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,108,0,108,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,108,0,108,0,1792.372489299989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_03_sub_2.mp4,audios/silence.mp3,visual,1792.3669957999955,1792.7664336999878,1792.9669907999923,1792.9669907999923,1792.966641466661,1794.218744999991,1805.560766399998,1805.3538894999947,"[4.806913100008387, 11.88176889999886]",1805.4459623999865,1805.4460097999981,None,1805.4460523999878,1805.4460683999932,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,109,0,109,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,109,0,109,0,1805.560766399998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_07_sub_2.mp4,audios/clip_herz_07_sub_2.mp3,audiovisual,1805.5556216999976,1805.9453483999969,1806.1463840999932,1806.1463840999932,1806.1458921666674,1818.3804885999998,1818.3804885999998,1818.166360099989,"[4.790506700010155, 11.326446400009445]",1818.2606722999917,1818.2607175999874,None,1818.2607584999932,1818.260789299995,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,110,0,110,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,110,0,110,0,1818.3804885999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_20_nosub_1.mp4,audios/clip_holo_20_nosub_1.mp3,audiovisual,1818.3764177999983,1818.7650404999877,1818.9651851999952,1818.9651851999952,1818.964729866657,1828.3964104999905,1828.5968705999985,1828.396618999992,[2.4861515999946278],1828.4867282999912,1828.4867815999896,None,1828.4868368999887,1828.4868652000005,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,111,0,111,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,111,0,111,0,1828.5968705999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_15_nosub_0.mp4,audios/silence.mp3,visual,1828.5912459999963,1828.9885473999893,1829.1892063999985,1829.1892063999985,1829.1889147666554,1830.4417332999874,1838.6029699999926,1838.3871236999985,[6.515828699994017],1838.4686184999882,1838.4687349999876,None,1838.4687852999923,1838.4688088999974,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,112,0,112,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,112,0,112,0,1838.6029699999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_17_nosub_0.mp4,audios/clip_holo_17_nosub_0.mp3,audiovisual,1838.5976372000005,1838.9691588999995,1839.1713186999987,1839.1713186999987,1839.169549466653,1849.192302999989,1849.192302999989,1849.0019338999991,[],1849.083622799997,1849.0836724999972,None,1849.0838131999917,1849.0838382999937,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,113,0,113,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,113,0,113,0,1849.192302999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_21_sub_1.mp4,audios/silence.mp3,visual,1849.1865088999912,1849.5927238999866,1849.7924840999913,1849.7924840999913,1849.7926269666534,1851.0443591999938,1860.1871231999976,1859.9917223999946,[4.65889760000573],1860.0860641999898,1860.086104899994,None,1860.0862113999901,1860.0862624999863,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,114,0,114,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,114,0,114,0,1860.1871231999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_03_sub_1.mp4,audios/silence.mp3,visual,1860.1813540000003,1860.6005723999988,1860.8013490999874,1860.8013490999874,1860.8010358666545,1862.0540158999938,1872.9113777999883,1872.7203258999944,[4.59179839999706],1872.8059179999982,1872.8059792999993,None,1872.8060243999935,1872.8060471999925,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,115,0,115,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,115,0,115,0,1872.9113777999883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_10_sub_0.mp4,audios/silence.mp3,visual,1872.9056791999901,1873.3132366999926,1873.528277599995,1873.511448899997,1873.5118867666645,1874.7645333999972,1884.9223067999992,1884.7289439999877,[],1884.8205583999952,1884.8206242999877,None,1884.8206596999953,1884.8206776999868,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,116,0,116,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,116,0,116,0,1884.9223067999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_30_sub_2.mp4,audios/silence.mp3,visual,1884.9164085999946,1885.321150799995,1885.5223931999935,1885.5223931999935,1885.5215263666653,1886.7733289999887,1897.7678814999963,1897.5408285999874,"[3.355554200010374, 12.030812299999525]",1897.6427452999924,1897.642778999987,None,1897.6428171000007,1897.64283479999,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,117,0,117,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,117,0,117,0,1897.7678814999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_09_sub_2.mp4,audios/clip_hund_09_sub_2.mp3,audiovisual,1897.7643635999993,1898.157827099989,1898.3594279999961,1898.3594279999961,1898.3576200666614,,1910.12393229999,1909.91054479999,"[6.010038099993835, 11.302158299993607]",1909.9985813999956,1909.9986222000007,None,1909.998666399988,1909.9987425,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
