instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,assigned_ls_group,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_clip.stopped,practice_clip.stopped,Practice_all_cut_rts,Practice_correct_key_required,practice_attention_check.started,prac_attention_resp.started,prac_question.started,prac_options.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,prac_sound.stopped,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_clip.started,exp_sound.started,exp_fixation_cross.stopped,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,exp_pause_resp.stopped,exp_countdown.stopped,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,211,211,0,,,,clip_hund_35_sub_0,clips/clip_hund_35_sub_0.mp4,audios/clip_hund_35_sub_0.mp3,hund,sub,0,35,NA,NA,10400,Was macht die Frau?,sie greift ihm an den Kopf,sie küsst ihn,sie schlägt ihn,sie umarmt ihn,,,,None,None,,,,,,,,,,,,,0,211,211,211,3024.892623199994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_17_nosub_0.mp4,audios/silence.mp3,visual,3024.886816400016,3025.300940999994,3025.5010355999984,3025.500927966674,3025.5010355999984,3026.7526118000096,3037.225464899995,3037.020605800004,[],3037.1117353000154,3037.111801699997,None,3037.1118460000143,3037.111873899994,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,212,212,0,,,,clip_hund_36_nosub_2,clips/clip_hund_36_nosub_2.mp4,audios/clip_hund_36_nosub_2.mp3,hund,nosub,2,36,1520.0,4680.0,9140,Wo sitzen die Personen?,in einem Auto,in einer Cafeteria,im Park,im Wohnzimmer,,,,None,None,,,,,,,,,,,,,0,212,212,212,3037.225464899995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_23_sub_1.mp4,audios/clip_hund_23_sub_1.mp3,audiovisual,3037.220028300013,3037.6112984000065,3037.8133820999938,3037.811823666682,3037.8133820999938,3048.937731300015,3048.937731300015,3048.728962399997,[],3048.832723300002,3048.8327847000037,None,3048.8328462000063,3048.8328718999983,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,213,213,0,,,,clip_hund_36_sub_2,clips/clip_hund_36_sub_2.mp4,audios/clip_hund_36_sub_2.mp3,hund,sub,2,36,1566.0,4733.0,9133,Wo sitzen die Personen?,in einem Auto,in einer Cafeteria,im Park,im Wohnzimmer,,,,None,None,,,,,,,,,,,,,0,213,213,213,3048.937731300015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_29_nosub_1.mp4,audios/clip_wurst_29_nosub_1.mp3,audiovisual,3048.9332371999917,3049.3381962999993,3049.539529700007,3049.5392549666617,3049.539529700007,3061.55705589999,3061.7668806000147,3061.5572934999946,[],3061.659051499999,3061.6590925999917,None,3061.659132200002,3061.6591487000114,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,214,214,0,,,,clip_lied_01_nosub_1,clips/clip_lied_01_nosub_1.mp4,audios/clip_lied_01_nosub_1.mp3,lied,nosub,1,1,3700.0,NA,10000,Wo sitzt der Mann?,beim Zahnarzt,im OP-Saal,im Büro,im Wartezimmer,,,,None,None,,,,,,,,,,,,,0,214,214,214,3061.7668806000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_27_nosub_1.mp4,audios/clip_holo_27_nosub_1.mp3,audiovisual,3061.7615931000037,3062.166374399996,3062.367315999989,3062.367080666682,3062.367315999989,3072.36551589999,3072.5488211000047,3072.365710699989,[],3072.4477482000075,3072.4477875000157,None,3072.4478230999957,3072.4478440000094,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,215,215,0,,,,clip_lied_01_sub_1,clips/clip_lied_01_sub_1.mp4,audios/clip_lied_01_sub_1.mp3,lied,sub,1,1,3766.0,NA,10000,Wo sitzt der Mann?,beim Zahnarzt,im OP-Saal,im Büro,im Wartezimmer,,,,None,None,,,,,,,,,,,,,0,215,215,215,3072.5488211000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_03_sub_1.mp4,audios/clip_dampf_03_sub_1.mp3,audiovisual,3072.5453751999885,3072.950000200013,3073.151248500013,3073.150592366674,3073.151248500013,3080.779591600003,3080.936943700013,3080.7797602000064,[7.8799029999936465],3080.86030130001,3080.860397100012,None,3080.8604425000085,3080.860459599993,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,216,216,0,,,,clip_lied_02_nosub_2,clips/clip_lied_02_nosub_2.mp4,audios/clip_lied_02_nosub_2.mp3,lied,nosub,2,2,2880.0,8280.0,11000,Was ist an die Scheibe geklebt?,Zahnsticker,Graffiti,ein Plakat,ein Preisschild,,,,None,None,,,,,,,,,,,,,0,216,216,216,3080.936943700013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_32_nosub_1.mp4,audios/silence.mp3,visual,3080.93098569999,3081.371963499987,3081.572047499998,3081.571669566682,3081.572047499998,3082.823552899994,3091.7876636,3091.6048789999913,"[4.7871116999886, 6.65781719997176]",3091.685819300008,3091.6858597999963,None,3091.685935299989,3091.685961400013,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,217,217,0,,,,clip_lied_02_sub_2,clips/clip_lied_02_sub_2.mp4,audios/clip_lied_02_sub_2.mp3,lied,sub,2,2,2933.0,8333.0,11000,Was ist an die Scheibe geklebt?,Zahnsticker,Graffiti,ein Plakat,ein Preisschild,,,,None,None,,,,,,,,,,,,,0,217,217,217,3091.7876636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_29_sub_0.mp4,audios/silence.mp3,visual,3091.7815324999974,3092.188519999996,3092.3892830999976,3092.3884466666827,3092.3892830999976,3093.6406666999974,3104.0208376999944,3103.806575399998,[10.541688299999805],3103.9046286999946,3103.9046644000045,None,3103.904702800006,3103.9047229000134,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,218,218,0,,,,clip_lied_03_nosub_1,clips/clip_lied_03_nosub_1.mp4,audios/clip_lied_03_nosub_1.mp3,lied,nosub,1,3,3280.0,NA,10500,Hinter was sitzt der Mann?,Eierkartons,Vorhängen,Pflanzen,Büchern,,,,None,None,,,,,,,,,,,,,0,218,218,218,3104.0208376999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_13_nosub_1.mp4,audios/clip_hund_13_nosub_1.mp3,audiovisual,3104.016172600008,3104.4048103000096,3104.6053282000066,3104.6069894666766,3104.6053282000066,3116.3739848000114,3116.564912600006,3116.374122100009,[5.78075799997896],3116.465713599988,3116.465783499996,None,3116.4658210999914,3116.4658376000007,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,219,219,0,,,,clip_lied_03_sub_1,clips/clip_lied_03_sub_1.mp4,audios/clip_lied_03_sub_1.mp3,lied,sub,1,3,3333.0,NA,10500,Hinter was sitzt der Mann?,Eierkartons,Vorhängen,Pflanzen,Büchern,,,,None,None,,,,,,,,,,,,,0,219,219,219,3116.564912600006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_01_nosub_1.mp4,audios/silence.mp3,visual,3116.5589104999963,3116.981549999997,3117.1824651999923,3117.1820158666565,3117.1824651999923,3118.4335970999964,3126.5733172000037,3126.3793244000117,[4.006750200001989],3126.4692401000066,3126.469283499988,None,3126.4693267999974,3126.469349299994,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,220,220,0,,,,clip_lied_04_nosub_0,clips/clip_lied_04_nosub_0.mp4,audios/clip_lied_04_nosub_0.mp3,lied,nosub,0,4,NA,NA,10960,Was wird auf dem Fernseher gezeigt?,ein Enten-Piktogramm,ein Dokumentarfilm,die Nachrichten,ein Zeichentrickfilm,,,,None,None,,,,,,,,,,,,,0,220,220,220,3126.5733172000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_12_nosub_1.mp4,audios/silence.mp3,visual,3126.5673363000096,3126.9721654999885,3127.1722713999916,3127.1731318666757,3127.1722713999916,3128.425411700009,3138.57617439999,3138.3899180000008,[9.774680900009116],3138.479048500012,3138.4790834999876,None,3138.479151800013,3138.479181600007,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,221,221,0,,,,clip_lied_04_sub_0,clips/clip_lied_04_sub_0.mp4,audios/clip_lied_04_sub_0.mp3,lied,sub,0,4,NA,NA,10967,Was wird auf dem Fernseher gezeigt?,ein Enten-Piktogramm,ein Dokumentarfilm,die Nachrichten,ein Zeichentrickfilm,,,,None,None,,,,,,,,,,,,,0,221,221,221,3138.57617439999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_18_sub_0.mp4,audios/silence.mp3,visual,3138.5701588999946,3138.992971200001,3139.1940030000114,3139.1934049666784,3139.1940030000114,3140.4457874000072,3148.429792800016,3148.2245609000092,[],3148.318945100007,3148.319006000005,None,3148.3190821000026,3148.31911099999,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,222,222,0,,,,clip_lied_05_nosub_0,clips/clip_lied_05_nosub_0.mp4,audios/clip_lied_05_nosub_0.mp3,lied,nosub,0,5,NA,NA,9380,Was macht der Mann?,er raucht,er trinkt Bier,er isst,er telefoniert,,,,None,None,,,,,,,,,,,,,0,222,222,222,3148.429792800016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_06_nosub_1.mp4,audios/clip_lied_06_nosub_1.mp3,audiovisual,3148.4255854999938,3148.833077999996,3149.033245700004,3149.0329786666593,3149.033245700004,3161.6528966999904,3161.841451199987,3161.653097100003,[],3161.741749000008,3161.7418116999906,None,3161.741851700004,3161.7418719000125,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,223,223,0,,,,clip_lied_05_sub_0,clips/clip_lied_05_sub_0.mp4,audios/clip_lied_05_sub_0.mp3,lied,sub,0,5,NA,NA,9367,Was macht der Mann?,er raucht,er trinkt Bier,er isst,er telefoniert,,,,None,None,,,,,,,,,,,,,0,223,223,223,3161.841451199987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_04_sub_0.mp4,audios/clip_weißt_04_sub_0.mp3,audiovisual,3161.8367481000023,3162.242314300005,3162.442822300014,3162.4424531666778,3162.442822300014,,3172.713755900011,3172.5258496000024,[],3172.619193199993,3172.6192298000096,None,3172.619270700001,3172.6192894999986,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,224,224,0,,,,clip_lied_06_nosub_1,clips/clip_lied_06_nosub_1.mp4,audios/clip_lied_06_nosub_1.mp3,lied,nosub,0,6,NA,NA,12600,Was hält der Mann?,ein Notizbuch,einen Laptop,eine Kamera,ein Handy,,,,None,None,,,,,,,,,,,,,0,224,224,224,3172.713755900011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_14_sub_2.mp4,audios/silence.mp3,visual,3172.707756699994,3173.1303535999905,3173.330566199991,3173.3304831666796,3173.330566199991,3174.5822262,3183.4134704000026,3183.2304434000107,[5.76494389999425],3183.32324540001,3183.323298800009,None,3183.323356800014,3183.3233781000017,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,225,225,0,,,,clip_lied_06_sub_1,clips/clip_lied_06_sub_1.mp4,audios/clip_lied_06_sub_1.mp3,lied,sub,0,6,NA,NA,12600,Was hält der Mann?,ein Notizbuch,einen Laptop,eine Kamera,ein Handy,,,,None,None,,,,,,,,,,,,,0,225,225,225,3183.4134704000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_12_sub_0.mp4,audios/clip_lied_12_sub_0.mp3,audiovisual,3183.4086873999913,3183.8320790000143,3184.0330056000093,3184.0323887666787,3184.0330056000093,3193.0631114999996,3193.2380693999876,3193.0633379000064,[],3193.146838899993,3193.1469074999914,None,3193.1469514000055,3193.1469915999915,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,226,226,0,,,,clip_lied_07_nosub_1,clips/clip_lied_07_nosub_1.mp4,audios/clip_lied_07_nosub_1.mp3,lied,nosub,1,7,3280.0,NA,9000,Was macht die Frau?,sie fährt Auto,sie fährt Motorrad,sie fährt Fahrrad,sie läuft,,,,None,None,,,,,,,,,,,,,0,226,226,226,3193.2380693999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_12_nosub_0.mp4,audios/silence.mp3,visual,3193.2320706000028,3193.6465925000084,3193.847201800003,3193.8469699666643,3193.847201800003,3195.099268299993,3202.667594300001,3202.478010599996,[],3202.563633200014,3202.5637013000087,None,3202.5637349000026,3202.5637519000156,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,227,227,0,,,,clip_lied_07_sub_1,clips/clip_lied_07_sub_1.mp4,audios/clip_lied_07_sub_1.mp3,lied,sub,1,7,3333.0,NA,9000,Was macht die Frau?,sie fährt Auto,sie fährt Motorrad,sie fährt Fahrrad,sie läuft,,,,None,None,,,,,,,,,,,,,0,227,227,227,3202.667594300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_05_nosub_2.mp4,audios/clip_dampf_05_nosub_2.mp3,audiovisual,3202.6628334000125,3203.0689826000016,3203.269247199991,3203.268981166683,3203.269247199991,,3212.1565515999973,3211.974376600003,"[3.5922235999896657, 8.608151699998416]",3212.0598391999956,3212.0598727999895,None,3212.059906700015,3212.059927399998,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,228,228,0,,,,clip_lied_08_nosub_1,clips/clip_lied_08_nosub_1.mp4,audios/clip_lied_08_nosub_1.mp3,lied,nosub,1,8,6360.0,NA,9080,Was hält der Mann?,eine Gabel,eine Tasse,gar nichts,einen Stift,,,,None,None,,,,,,,,,,,,,0,228,228,228,3212.1565515999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_14_nosub_0.mp4,audios/silence.mp3,visual,3212.150616400002,3212.5728294000146,3212.773579200002,3212.773354666661,3212.773579200002,3214.026395699999,3222.674002200016,3222.4723014000047,[],3222.5589376999997,3222.558976100001,None,3222.5590177999984,3222.5590373000014,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,229,229,0,,,,clip_lied_08_sub_1,clips/clip_lied_08_sub_1.mp4,audios/clip_lied_08_sub_1.mp3,lied,sub,1,8,6400.0,NA,9067,Was hält der Mann?,eine Gabel,eine Tasse,gar nichts,einen Stift,,,,None,None,,,,,,,,,,,,,0,229,229,229,3222.674002200016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_02_nosub_2.mp4,audios/clip_holo_02_nosub_2.mp3,audiovisual,3222.6684075999947,3223.064498099993,3223.265011999989,3223.264410166656,3223.265011999989,3234.675771999988,3234.675771999988,3234.4677539000113,"[1.1494449999881908, 4.285961099987617, 8.150805299985223]",3234.5637225999963,3234.563755899988,None,3234.563794799993,3234.5638143999968,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,230,230,0,,,,clip_lied_09_nosub_1,clips/clip_lied_09_nosub_1.mp4,audios/clip_lied_09_nosub_1.mp3,lied,nosub,0,9,NA,NA,10400,Wo sitzt der Mann?,vor einem Computer,vor einer Playstation,vor dem Fernseher,vor einem Buch,,,,None,None,,,,,,,,,,,,,0,230,230,230,3234.675771999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_11_sub_0.mp4,audios/clip_claude_11_sub_0.mp3,audiovisual,3234.670371999993,3235.075331900007,3235.2761418000155,3235.2755938666564,3235.2761418000155,3245.3092939000053,3245.505196400016,3245.3095374999975,[],3245.4123528999917,3245.4123868999886,None,3245.4124180999934,3245.412433599995,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,231,231,0,,,,clip_lied_09_sub_1,clips/clip_lied_09_sub_1.mp4,audios/clip_lied_09_sub_1.mp3,lied,sub,0,9,NA,NA,10400,Wo sitzt der Mann?,vor einem Computer,vor einer Playstation,vor dem Fernseher,vor einem Buch,,,,None,None,,,,,,,,,,,,,0,231,231,231,3245.505196400016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_04_sub_0.mp4,audios/silence.mp3,visual,3245.499160200008,3245.9174005000095,3246.1176025999885,3246.1183213666704,3246.1176025999885,3247.369623000006,3257.337649299996,3257.1348071999964,[8.022998800006462],3257.229798000015,3257.2298459000012,None,3257.229889500013,3257.2299122000113,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,232,232,0,,,,clip_lied_10_nosub_1,clips/clip_lied_10_nosub_1.mp4,audios/clip_lied_10_nosub_1.mp3,lied,nosub,1,10,3180.0,NA,11500,Was hält der Mann?,einen Ring,eine Kette,eine Uhr,eine Münze,,,,None,None,,,,,,,,,,,,,0,232,232,232,3257.337649299996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_04_sub_2.mp4,audios/clip_holo_04_sub_2.mp3,audiovisual,3257.3329889999877,3257.7443151999905,3257.944144600013,3257.945979766668,3257.944144600013,3269.962936199998,3270.14238450001,3269.963209600013,"[3.509390399995027, 7.082024600007571]",3270.0428526999895,3270.0428873999917,None,3270.0429211000155,3270.042940799991,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,233,233,0,,,,clip_lied_10_sub_1,clips/clip_lied_10_sub_1.mp4,audios/clip_lied_10_sub_1.mp3,lied,sub,1,10,3233.0,NA,11500,Was hält der Mann?,einen Ring,eine Kette,eine Uhr,eine Münze,,,,None,None,,,,,,,,,,,,,0,233,233,233,3270.14238450001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_07_sub_1.mp4,audios/silence.mp3,visual,3270.136335999996,3270.547231500008,3270.74789269999,3270.747406966668,3270.74789269999,3271.9996092999936,3279.9969947999925,3279.779222300014,[6.633421099977568],3279.8745883000083,3279.8746213999984,None,3279.874661900016,3279.8746785999974,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,234,234,0,,,,clip_lied_11_nosub_1,clips/clip_lied_11_nosub_1.mp4,audios/clip_lied_11_nosub_1.mp3,lied,nosub,2,11,4860.0,6860.0,11080,Was wirft der Mann aus dem Fenster?,eine Zigarette,einen Müllsack,ein Papier,eine Flasche,,,,None,None,,,,,,,,,,,,,0,234,234,234,3279.9969947999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_22_sub_0.mp4,audios/clip_weißt_22_sub_0.mp3,audiovisual,3279.991524000012,3280.37896989999,3280.580423800013,3280.5800023666566,3280.580423800013,,3291.8536018999876,3291.664237399993,[],3291.756559900008,3291.7566447000136,None,3291.7566948999884,3291.7567128000082,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,235,235,0,,,,clip_lied_11_sub_1,clips/clip_lied_11_sub_1.mp4,audios/clip_lied_11_sub_1.mp3,lied,sub,1,11,6900.0,NA,11067,Was wirft der Mann aus dem Fenster?,eine Zigarette,einen Müllsack,ein Papier,eine Flasche,,,,None,None,,,,,,,,,,,,,0,235,235,235,3291.8536018999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_11_sub_0.mp4,audios/silence.mp3,visual,3291.8475475999876,3292.270312400011,3292.470431599999,3292.470259566679,3292.470431599999,3293.7220644000045,3302.7053061999904,3302.503767499991,[],3302.610356099991,3302.6104170999897,None,3302.61047829999,3302.610528399993,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,236,236,0,,,,clip_lied_12_nosub_0,clips/clip_lied_12_nosub_0.mp4,audios/clip_lied_12_nosub_0.mp3,lied,nosub,0,12,NA,NA,9000,Was hält der Mann in der Hand?,ein Mikrofon,eine Flasche,ein Buch,ein Handy,,,,None,None,,,,,,,,,,,,,0,236,236,236,3302.7053061999904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_06_nosub_2.mp4,audios/silence.mp3,visual,3302.6992490999983,3303.1118620999914,3303.3131082000036,3303.3125197666564,3303.3131082000036,3304.5640005999885,3314.0657917000062,3313.8961141000036,"[4.976781600009417, 8.312594099988928]",3313.9760616999993,3313.976108700008,None,3313.9761530999967,3313.976177400007,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,237,237,0,,,,clip_lied_12_sub_0,clips/clip_lied_12_sub_0.mp4,audios/clip_lied_12_sub_0.mp3,lied,sub,0,12,NA,NA,9000,Was hält der Mann in der Hand?,ein Mikrofon,eine Flasche,ein Buch,ein Handy,,,,None,None,,,,,,,,,,,,,0,237,237,237,3314.0657917000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_15_sub_1.mp4,audios/silence.mp3,visual,3314.0595362999884,3314.479439799994,3314.6800943000126,3314.679736066672,3314.6800943000126,3315.9316912000068,3325.7921403000073,3325.597150799993,"[3.0964430999883916, 7.061764999991283]",3325.683767200011,3325.6838470000075,None,3325.683907800005,3325.6839269000047,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,238,238,0,,,,clip_lied_14_nosub_0,clips/clip_lied_14_nosub_0.mp4,audios/clip_lied_14_nosub_0.mp3,lied,nosub,0,14,NA,NA,9680,Wo sitzt die Frau?,in einem Auto,in einem U-Boot,in einem Flugzeug,im Bus,,,,None,None,,,,,,,,,,,,,0,238,238,238,3325.7921403000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_19_sub_0.mp4,audios/clip_claude_19_sub_0.mp3,audiovisual,3325.78643800001,3326.1894040000043,3326.390276399994,3326.3900274666707,3326.390276399994,3336.8227808999945,3337.0314672999957,3336.8229764999996,[1.7458483999944292],3336.9094437999884,3336.909519900015,None,3336.9095602000016,3336.909578999999,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
