instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_clip.stopped,prac_sound.stopped,practice_clip.stopped,prac_all_cut_rts,Practice_correct_key_required,practice_attention_check.started,prac_attention_resp.started,prac_question.started,prac_options.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,83,0,83,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,83,0,83,0,1350.6257565999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_20_nosub_2.mp4,audios/clip_lied_20_nosub_2.mp3,audiovisual,1350.6214572000026,1351.0107511999959,1351.2127283000154,1351.2127283000154,1351.211065966669,,1362.0958698000177,1361.913869400014,"[5.234884200006491, 9.595817900000839]",1361.9987439000106,1361.9988187999988,None,1361.998861400003,1361.998886300018,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,84,0,84,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,84,0,84,0,1362.0958698000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_23_nosub_1.mp4,audios/silence.mp3,visual,1362.0897143000038,1362.5126075000153,1362.712969699991,1362.712969699991,1362.7130571666678,1363.9642718000105,1372.9307214000146,1372.744649100001,[],1372.8316733000102,1372.8317521999998,None,1372.8318016999983,1372.8318189000129,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,85,0,85,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,85,0,85,0,1372.9307214000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_07_nosub_0.mp4,audios/silence.mp3,visual,1372.9246574999997,1373.3473188999924,1373.5476660999993,1373.5476660999993,1373.547393066667,1374.7995108000177,1383.791870599991,1383.5798949000018,[],1383.6721039999975,1383.6721373000182,None,1383.6721709000121,1383.672187499993,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,86,0,86,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,86,0,86,0,1383.791870599991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_25_sub_1.mp4,audios/clip_weißt_25_sub_1.mp3,audiovisual,1383.7878909000137,1384.1762796000112,1384.3780912999937,1384.3780912999937,1384.3777734666694,1396.4117476000101,1396.6223792000092,1396.4120102000015,[5.519923199986806],1396.5150635000027,1396.5150959000166,None,1396.5151316999982,1396.515153699991,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,87,0,87,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,87,0,87,0,1396.6223792000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_17_sub_0.mp4,audios/clip_herz_17_sub_0.mp3,audiovisual,1396.615650599997,1397.0237188000174,1397.2241100000101,1397.2241100000101,1397.223618866676,,1405.641722100001,1405.426095600007,[6.258504299999913],1405.5247581000149,1405.5247960000124,None,1405.5248309000162,1405.5248544999922,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,88,0,88,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,88,0,88,0,1405.641722100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_10_nosub_2.mp4,audios/clip_wurst_10_nosub_2.mp3,audiovisual,1405.637895699998,1406.036846300005,1406.2368916000123,1406.2368916000123,1406.235991466678,,1415.2475979000155,1415.040936400008,"[5.1782616000273265, 7.836733200005256]",1415.132122800016,1415.1321587999992,None,1415.132198300009,1415.132217700011,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,89,0,89,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,89,0,89,0,1415.2475979000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_15_nosub_0.mp4,audios/clip_herz_15_nosub_0.mp3,audiovisual,1415.2433478000166,1415.6315770999936,1415.8322153000045,1415.8322153000045,1415.8315977666682,1428.0357784999942,1428.0357784999942,1427.8507168999931,"[3.893951600010041, 7.951874200021848]",1427.9372926999931,1427.9373281000007,None,1427.9373659999983,1427.9373994999914,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,90,0,90,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,90,0,90,0,1428.0357784999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_34_nosub_2.mp4,audios/clip_wurst_34_nosub_2.mp3,audiovisual,1428.0316481000045,1428.437399699993,1428.6379778000119,1428.6379778000119,1428.637914266674,1437.1673291000188,1437.347910100012,1437.1675090999925,"[4.29626719999942, 7.350546900008339]",1437.2491057000007,1437.249152400007,None,1437.2492296000128,1437.2492502999958,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,91,0,91,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,91,0,91,0,1437.347910100012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_35_sub_0.mp4,audios/clip_wurst_35_sub_0.mp3,audiovisual,1437.3419775000075,1437.751354100008,1437.9528284000116,1437.9528284000116,1437.9522422666817,,1447.428253799997,1447.253953300009,[],1447.3425739000086,1447.3426266000024,None,1447.3426748999918,1447.3427059999958,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,92,0,92,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,92,0,92,0,1447.428253799997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_15_nosub_0.mp4,audios/silence.mp3,visual,1447.4220886999974,1447.850525899994,1448.0508948999923,1448.0508948999923,1448.0507057666584,1449.3029771000147,1457.4545497999934,1457.2488303999999,[6.628572899993742],1457.3418928000028,1457.3419289000158,None,1457.3419681999949,1457.3419846000033,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,93,0,93,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,93,0,93,0,1457.4545497999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_12_nosub_1.mp4,audios/clip_holo_12_nosub_1.mp3,audiovisual,1457.4495176000055,1457.8599130999937,1458.0752182000142,1458.0417285000149,1458.04125256668,1468.0736215999932,1468.2743528000137,1468.0737918000086,[8.4389261000033],1468.1862094000098,1468.1862594000122,None,1468.1863473000121,1468.1863841000013,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,94,0,94,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,94,0,94,0,1468.2743528000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_21_nosub_1.mp4,audios/silence.mp3,visual,1468.2682541999966,1468.7001256000076,1468.9005441000045,1468.9005441000045,1468.9000270666768,1470.1519671000133,1479.2876431000186,1479.1004777000053,[4.155297699995572],1479.2001684000134,1479.2002148000174,None,1479.2002644000167,1479.2002885999973,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,95,0,95,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,95,0,95,0,1479.2876431000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_10_nosub_0.mp4,audios/silence.mp3,visual,1479.2816087999963,1479.7041069999977,1479.9046318000183,1479.9046318000183,1479.9046867666805,1481.156229300017,1489.6307262000046,1489.4360845000192,[8.418931299995165],1489.5351647000061,1489.5352175000007,None,1489.535268800013,1489.535288300016,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,96,0,96,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,96,0,96,0,1489.6307262000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_12_nosub_1.mp4,audios/silence.mp3,visual,1489.6248655999952,1490.0453685999964,1490.2468984000152,1490.2468984000152,1490.2461508666786,1491.4972959000152,1501.6660306999984,1501.4633211000182,[10.067189399997005],1501.5576941000181,1501.5577438000182,None,1501.5577852000133,1501.557801899995,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,97,0,97,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,97,0,97,0,1501.6660306999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_27_sub_1.mp4,audios/clip_hund_27_sub_1.mp3,audiovisual,1501.661203800002,1502.0725649000087,1502.2727427000063,1502.2727427000063,1502.272688466681,1512.5056010000117,1512.708906600019,1512.505734700011,[5.107364700001199],1512.5940354000195,1512.594072500011,None,1512.5941101000062,1512.594127199991,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,98,0,98,,,,,,,,,,,,,,,,,,,,,,2,None,9.035403200017754,None,,,,,,,,,,,98,0,98,0,1512.708906600019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_25_sub_0.mp4,audios/clip_claude_25_sub_0.mp3,audiovisual,1512.7046574999986,1513.0980704000103,1513.2981539000175,1513.2981539000175,1513.297767266664,1523.6205873000144,1523.6205873000144,1523.5022467999952,[],1523.6135471000161,1532.6615695999935,2,1532.6616235999973,1532.6616574999935,None,2,1523.6205873000144,1523.6205873000144,1523.6205873000144,9.035403200017754,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,99,0,99,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,99,0,99,0,1532.7590478000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_31_sub_1.mp4,audios/clip_wurst_31_sub_1.mp3,audiovisual,1532.7537251000176,1533.1713627999998,1533.3720620000095,1533.3720620000095,1533.3716495666633,1543.4044469000073,1544.5763453000109,1544.404941100016,[],1544.490494400001,1544.4905298000085,None,1544.4905587999965,1544.4905741999974,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,100,0,100,,,,,,,,,,,,,,,,,,,,,,3,None,5.639813300018432,None,,,,,,,,,,,100,0,100,0,1544.5763453000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_15_sub_0.mp4,audios/silence.mp3,visual,1544.5698851000052,1545.006327900017,1545.2060917000053,1545.2060917000053,1545.2061714666818,1546.4581707000034,1557.3300125999958,1557.2259420000191,[],1557.3236241000122,1562.9759397000016,3,1562.976000900002,1562.9760305999953,None,3,1557.3300125999958,1557.3300125999958,1557.3300125999958,5.639813300018432,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,101,0,101,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,101,0,101,0,1563.1002857999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_06_sub_1.mp4,audios/clip_claude_06_sub_1.mp3,audiovisual,1563.0956231000018,1563.4767857000115,1563.6769854000013,1563.6769854000013,1563.6768686666658,,1576.4490202000015,1576.2384366000188,[4.396881799999392],1576.3237797000038,1576.3238114000123,None,1576.3238371000043,1576.3238536000135,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,102,0,102,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,102,0,102,0,1576.4490202000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_06_sub_0.mp4,audios/clip_weißt_06_sub_0.mp3,audiovisual,1576.4433172999998,1576.8301914000185,1577.0307077000034,1577.0307077000034,1577.0304047666762,1587.3456774000078,1587.5401155000145,1587.345851399994,[6.098181999986991],1587.4439836000092,1587.4440194999916,None,1587.4440534000169,1587.44407160001,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,103,0,103,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,103,0,103,0,1587.5401155000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_23_sub_1.mp4,audios/silence.mp3,visual,1587.5336991999939,1587.9567338000052,1588.157969699998,1588.157969699998,1588.1562153666785,1589.4095377000049,1599.275143100007,1599.0731760000053,[],1599.1653468000004,1599.1653893000039,None,1599.165426499996,1599.165443100006,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,104,0,104,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,104,0,104,0,1599.275143100007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_02_sub_1.mp4,audios/clip_dampf_02_sub_1.mp3,audiovisual,1599.2694581999967,1599.6663550999947,1599.866225100006,1599.866225100006,1599.8660131666732,1609.3890893000062,1609.3890893000062,1609.1973274000047,[],1609.287087100005,1609.2871607000125,None,1609.2872096000065,1609.2872342000192,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,105,0,105,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,105,0,105,0,1609.3890893000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_27_sub_1.mp4,audios/clip_weißt_27_sub_1.mp3,audiovisual,1609.3836110999982,1609.7896307000192,1609.990437600005,1609.990437600005,1609.9897808666612,1620.0891504000174,1620.2860879999935,1620.0893387999968,[],1620.1784146999998,1620.1784620000108,None,1620.178505799995,1620.178528599994,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,106,0,106,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,106,0,106,0,1620.2860879999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_27_nosub_1.mp4,audios/clip_holo_27_nosub_1.mp3,audiovisual,1620.2818397000083,1620.6817310000188,1620.8818130000145,1620.8818130000145,1620.8817245666617,1630.8806727000047,1631.0885577000154,1630.880865700019,[],1630.975663899997,1630.9756993000046,None,1630.9757332000008,1630.9757514999947,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,107,0,107,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,107,0,107,0,1631.0885577000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_23_sub_2.mp4,audios/clip_wurst_23_sub_2.mp3,audiovisual,1631.0837952000147,1631.489948900009,1631.6904611999926,1631.6904611999926,1631.6904822666586,1642.2244652000081,1642.4025447000167,1642.224706900015,"[3.807071299990639, 9.601894099992933]",1642.3113161000074,1642.311367599992,None,1642.311449300003,1642.3114884000097,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,108,0,108,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,108,0,108,0,1642.4025447000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_28_nosub_1.mp4,audios/silence.mp3,visual,1642.3964558000152,1642.8249638999987,1643.025036200008,1643.025036200008,1643.0252063666742,1644.2765749999962,1653.3047616000113,1653.1077158999979,"[2.194588400016073, 6.951845800009323]",1653.199770600011,1653.1998172000167,None,1653.1998578000057,1653.1998745000164,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,109,0,109,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,109,0,109,0,1653.3047616000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_01_sub_1.mp4,audios/clip_herz_01_sub_1.mp3,audiovisual,1653.3006228000158,1653.699492899992,1653.9005706000025,1653.9005706000025,1653.8997304666593,,1664.6621274999925,1664.4845967,"[1.7061672999989241, 6.413958899996942]",1664.5759342999954,1664.5759694000008,None,1664.5760063999915,1664.576027800009,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,110,0,110,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,110,0,110,0,1664.6621274999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_29_nosub_1.mp4,audios/silence.mp3,visual,1664.655812300014,1665.084310700011,1665.2848354000016,1665.2848354000016,1665.2840765666663,1666.5363860999933,1677.0862859000044,1676.8869863,[6.86914089997299],1676.985893200006,1676.9859560000186,None,1676.9860082000087,1676.9860251999926,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,111,0,111,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,111,0,111,0,1677.0862859000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_17_nosub_0.mp4,audios/clip_wurst_17_nosub_0.mp3,audiovisual,1677.080174600007,1677.495606600016,1677.696359900001,1677.696359900001,1677.6958264666648,1685.7245918000117,1685.9138774000166,1685.724785600003,[],1685.8200628000195,1685.8201176000002,None,1685.820157900016,1685.8201751000015,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,112,0,112,,,,,,,,,,,,,,,,,,,,,,1,None,4.673754499992356,None,,,,,,,,,,,112,0,112,0,1685.9138774000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_06_nosub_2.mp4,audios/silence.mp3,visual,1685.9078940000036,1686.3303047000081,1686.531727099995,1686.531727099995,1686.531361066682,1687.7826057999919,1697.734123400005,1697.6314991000108,"[2.7214328999980353, 8.552450799994403]",1697.728730200004,1702.413692800008,1,1702.4137521999946,1702.413776900008,None,1,1697.734123400005,1697.734123400005,1697.734123400005,4.673754499992356,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,113,0,113,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,113,0,113,0,1702.5032695000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_28_sub_1.mp4,audios/silence.mp3,visual,1702.498179599992,1702.921475900017,1703.1222047000192,1703.1222047000192,1703.1217547666786,1704.373132000008,1713.6660468000046,1713.4549382000114,[],1713.546813699999,1713.5468483000004,None,1713.546876700013,1713.546892000013,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,114,0,114,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,114,0,114,0,1713.6660468000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_34_nosub_1.mp4,audios/silence.mp3,visual,1713.6599400000123,1714.0490367000166,1714.2500848000054,1714.2500848000054,1714.2495482666748,1715.5021393999923,1724.888878400001,1724.6824385999935,[],1724.773546500015,1724.7735906000016,None,1724.7736236999917,1724.7736404000025,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,115,0,115,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,115,0,115,0,1724.888878400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_14_sub_0.mp4,audios/clip_claude_14_sub_0.mp3,audiovisual,1724.8846256000106,1725.2745943999907,1725.4757283999934,1725.4757283999934,1725.475454966658,,1736.7496530000062,1736.5784187999961,"[3.556466099980753, 8.96689269997296]",1736.6584182000079,1736.6584872000094,None,1736.6585439000046,1736.658572300017,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,116,0,116,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,116,0,116,0,1736.7496530000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_03_sub_2.mp4,audios/silence.mp3,visual,1736.74353420001,1737.1609347000194,1737.3605374000035,1737.3605374000035,1737.3603523666718,1738.6136187000084,1749.9238097000052,1749.7476016000146,"[5.2583891999966, 11.825768400012748]",1749.831498000014,1749.8315453999967,None,1749.8315903000184,1749.831616200012,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,117,0,117,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,117,0,117,0,1749.9238097000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_12_nosub_0.mp4,audios/silence.mp3,visual,1749.9176968999964,1750.330477200012,1750.5308356000169,1750.5308356000169,1750.530755866672,1751.7827780999942,1759.7675125999958,1759.5622222000093,[],1759.668041500001,1759.6680827999953,None,1759.6681188000075,1759.6681353000167,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,118,0,118,,,,,,,,,,,,,,,,,,,,,,1,None,5.0219091000035405,None,,,,,,,,,,,118,0,118,0,1759.7675125999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_04_nosub_2.mp4,audios/clip_wurst_04_nosub_2.mp3,audiovisual,1759.7621597000107,1760.1709050000063,1760.3717025000078,1760.3717025000078,1760.37103376666,1772.0229988000065,1772.1276092999906,1772.023192099994,"[5.572586800000863, 7.2558234999887645]",1772.1230218000128,1777.155825599999,1,1777.1558793000004,1777.1558971999912,None,1,1772.1276092999906,1772.1276092999906,1772.1276092999906,5.0219091000035405,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
