instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.keys,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_clip.stopped,practice_clip.stopped,prac_all_cut_rts,practice_attention_check.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,prac_sound.stopped,Practice_correct_key_required,prac_attention_resp.started,prac_question.started,prac_options.started,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,correct_key_required,experiment_attention_check.started,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,84,0,84,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,84,0,84,0,1226.0690537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_18_nosub_0.mp4,audios/silence.mp3,visual,1226.0644101000003,1226.4700993000001,1226.6714435000004,1226.6714435000004,1226.6697045666667,1227.9216608000002,1235.9291589,1235.7007768000003,[],,1235.8025744000001,,,,1235.8026096000003,None,,,1235.8026452,1235.8026639,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,85,0,85,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,85,0,85,0,1235.9291589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_24_nosub_1.mp4,audios/clip_hund_24_nosub_1.mp3,audiovisual,1235.9254758000002,1236.3179535,1236.5186906000004,1236.5186906000004,1236.518758266667,1248.7474686,1248.7474686,1248.5382918,[8.011926399999993],,1248.6289257000003,,,,1248.6289749000002,None,,,1248.6290492000003,1248.6290799000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,86,0,86,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,86,0,86,0,1248.7474686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_17_sub_1.mp4,audios/clip_hund_17_sub_1.mp3,audiovisual,1248.7442528000001,1249.1323394,1249.3329321,1249.3329321,1249.3322962666668,,1261.8600155,1261.6351725,[10.045681399999921],,1261.7352816000002,,,,1261.7353676000002,None,,,1261.7354285000001,1261.7354497000001,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,87,0,87,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,87,0,87,0,1261.8600155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_20_sub_1.mp4,audios/clip_weißt_20_sub_1.mp3,audiovisual,1261.8564027000002,1262.2443578000002,1262.4457078,1262.4457078,1262.4459109666666,1272.2773227000002,1272.4649246000004,1272.2774589,[7.884306900000411],,1272.3591728000001,,,,1272.3592232,None,,,1272.3592617,1272.3592905,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,88,0,88,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,88,0,88,0,1272.4649246000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_01_nosub_1.mp4,audios/silence.mp3,visual,1272.4596202000002,1272.8646332000003,1273.0654596,1273.0654596,1273.065055466667,1274.3179041000003,1284.2843993000001,1284.0828704,[5.856028799999876],,1284.1609877,,,,1284.1610838000001,None,,,1284.1611407,1284.1611581000002,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,89,0,89,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,89,0,89,0,1284.2843993000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_12_nosub_0.mp4,audios/clip_lied_12_nosub_0.mp3,audiovisual,1284.2808290000003,1284.6746492000002,1284.8750367000002,1284.8750367000002,1284.8748753666666,1293.8886728000002,1294.0852800000002,1293.8888057,[],,1293.9896286000003,,,,1293.9896643000002,None,,,1293.9897041,1293.9897253,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,90,0,90,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,90,0,90,0,1294.0852800000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_31_nosub_1.mp4,audios/silence.mp3,visual,1294.0822841,1294.4982022,1294.6989514000002,1294.6989514000002,1294.6984882666668,1295.9508389000002,1305.9055009000003,1305.7168221000002,[],,1305.7999223000002,,,,1305.7999596,None,,,1305.7999933,1305.8000133,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,91,0,91,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,91,0,91,0,1305.9055009000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_17_nosub_0.mp4,audios/silence.mp3,visual,1305.9013924,1306.3067882,1306.5073107000003,1306.5073107000003,1306.5072919666666,1307.7597989,1314.9189716,1314.7195533,[5.414805800000067],,1314.8176644,,,,1314.8177116000002,None,,,1314.8177837000003,1314.8178338000002,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,92,0,92,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,92,0,92,0,1314.9189716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_19_sub_1.mp4,audios/silence.mp3,visual,1314.9137055,1315.3285342,1315.5293806,1315.5293806,1315.528942766667,1316.7813274,1325.7588631000003,1325.5613891000003,[],,1325.6533602,,,,1325.6534032,None,,,1325.6534873,1325.6535145000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,93,0,93,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,93,0,93,0,1325.7588631000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_20_nosub_1.mp4,audios/silence.mp3,visual,1325.7560975000001,1326.1538788000003,1326.3543745000002,1326.3543745000002,1326.3547391666668,1327.6061114,1335.9685387,1335.7857583,[1.7623006999997415],,1335.8687513,,,,1335.8687882,None,,,1335.8688306000004,1335.8688466000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,94,0,94,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,94,0,94,0,1335.9685387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_23_nosub_2.mp4,audios/silence.mp3,visual,1335.9637616,1336.3698271000003,1336.5708227,1336.5708227,1336.5702615666667,1337.8218764000003,1347.3173463000003,1347.1046689,"[3.693645099999685, 7.928464300000087]",,1347.2019612,,,,1347.2020497000003,None,,,1347.2021005000001,1347.2021243,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,95,0,95,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,95,0,95,0,1347.3173463000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_05_nosub_0.mp4,audios/silence.mp3,visual,1347.312058,1347.7176952,1347.9199093000002,1347.9199093000002,1347.9178402666669,1349.1694974000002,1358.4588783,1358.2177165000003,"[5.907986800000344, 7.322038700000121]",,1358.3267234,,,,1358.3267563,None,,,1358.3267874000003,1358.3268116,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,96,0,96,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,96,0,96,0,1358.4588783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_09_sub_0.mp4,audios/clip_herz_09_sub_0.mp3,audiovisual,1358.4548204000002,1358.8264328,1359.0268450000003,1359.0268450000003,1359.026914466667,1370.7321967000003,1370.7321967000003,1370.5442995000003,[],,1370.6291454000002,,,,1370.6291796,None,,,1370.6292163000003,1370.6292341000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,97,0,97,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,97,0,97,0,1370.7321967000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_11_sub_0.mp4,audios/silence.mp3,visual,1370.7297707000002,1371.1340045000002,1371.3350365000001,1371.3350365000001,1371.3351295666669,1372.5861497,1383.559546,1383.3534062000003,[],,1383.4384046,,,,1383.4384382000003,None,,,1383.438471,1383.43849,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,98,0,98,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,98,0,98,0,1383.559546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_26_nosub_1.mp4,audios/clip_weißt_26_nosub_1.mp3,audiovisual,1383.5561508,1383.9463827,1384.1460319000003,1384.1460319000003,1384.1460826666669,1394.3787557,1394.5942944000003,1394.3789696000003,[7.377459099999669],,1394.4775039,,,,1394.4775416000002,None,,,1394.4776106,1394.4776454000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,99,0,99,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,99,0,99,0,1394.5942944000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_18_nosub_2.mp4,audios/clip_lied_18_nosub_2.mp3,audiovisual,1394.5906840000002,1394.9791171000002,1395.1792039000002,1395.1792039000002,1395.1794086666666,,1406.0854413000002,1405.8841896000004,"[5.421259300000202, 7.337042999999994]",,1405.9735025,,,,1405.9735361000003,None,,,1405.9735667,1405.9735858000004,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,100,0,100,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,100,0,100,0,1406.0854413000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_17_sub_0.mp4,audios/clip_wurst_17_sub_0.mp3,audiovisual,1406.0816952,1406.4883163,1406.6906576000001,1406.6906576000001,1406.6886008666668,1414.7181014000003,1414.9536093000002,1414.7182702,[],,1414.8159316,,,,1414.8159728,None,,,1414.8160616,1414.8160988,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,101,0,101,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,101,0,101,0,1414.9536093000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_03_sub_1.mp4,audios/clip_hund_03_sub_1.mp3,audiovisual,1414.9498733,1415.3210162,1415.5222948,1415.5222948,1415.5221765666668,,1427.6199254000003,1427.4265155000003,[6.518628499999977],,1427.5227852000003,,,,1427.5228231,None,,,1427.5228572,1427.5228752000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,102,0,102,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,102,0,102,0,1427.6199254000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_36_sub_0.mp4,audios/silence.mp3,visual,1427.6163567000003,1428.0377161000001,1428.2385990000002,1428.2219989,1428.221943466667,1429.4733917000003,1438.2945726000003,1438.0884751000003,[],,1438.1856349,,,,1438.1856755000003,None,,,1438.1857124000003,1438.1857291000001,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,103,0,103,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,103,0,103,0,1438.2945726000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_21_nosub_0.mp4,audios/clip_wurst_21_nosub_0.mp3,audiovisual,1438.2900585000002,1438.6968260000003,1438.8966464,1438.8966464,1438.8966356666667,1449.4298562000004,1449.6256365,1449.4300464000003,[],,1449.5185332,,,,1449.5185691000001,None,,,1449.5186032000001,1449.5186243000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,104,0,104,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,104,0,104,0,1449.6256365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_04_nosub_0.mp4,audios/silence.mp3,visual,1449.6214291000001,1450.0223583000002,1450.2223454,1450.2223454,1450.2224830666667,1451.4741588000002,1460.5341359000004,1460.3218048000003,[],,1460.4141014000002,,,,1460.4141410000002,None,,,1460.4141729000003,1460.414189,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,105,0,105,,,,,,,,,,,,,,,,,,,,,,4,5.684877400000005,None,None,,,,,,,,,,,105,0,105,0,1460.5341359000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_16_sub_1.mp4,audios/clip_holo_16_sub_1.mp3,audiovisual,1460.5306566,1460.9195882000004,1461.1193425000001,1461.1193425000001,1461.1193987666668,1473.2245898,1473.2245898,1473.1387785000002,[10.228065400000105],4,1473.2212099000003,1473.2245898,1473.2245898,1473.2245898,1478.9179326000003,4,5.684877400000005,None,1478.9179916000003,1478.9180173,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,106,0,106,,,,,,,,,,,,,,,,,,,,,,2,2.7575511999998525,None,None,,,,,,,,,,,106,0,106,0,1479.0333948000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_22_nosub_0.mp4,audios/clip_wurst_22_nosub_0.mp3,audiovisual,1479.029375,1479.4178070000003,1479.6180433,1479.6180433,1479.6178445666667,1491.4206995,1491.4206995,1491.3199790000003,[],2,1491.4172995000004,1491.4206995,1491.4206995,1491.4206995,1494.1830354000003,2,2.7575511999998525,None,1494.1831005000004,1494.1831302,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,107,0,107,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,107,0,107,0,1494.2937759000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_20_sub_0.mp4,audios/silence.mp3,visual,1494.289753,1494.695083,1494.8957463000002,1494.8957463000002,1494.895750566667,1496.1471135000002,1505.1301605000003,1504.9278079,[],,1505.0183426000003,,,,1505.01838,None,,,1505.0184137,1505.0184291,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,108,0,108,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,108,0,108,0,1505.1301605000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_21_sub_1.mp4,audios/silence.mp3,visual,1505.1264015000002,1505.5205804000002,1505.7207331,1505.7207331,1505.720946066667,1506.9732407000001,1516.1420175000003,1515.9202596,[4.5238673999997445],,1516.0123038000002,,,,1516.0123477000002,None,,,1516.0123921,1516.0124143000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,109,0,109,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,109,0,109,0,1516.1420175000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_21_sub_2.mp4,audios/clip_lied_21_sub_2.mp3,audiovisual,1516.1388936000003,1516.5209775000003,1516.7208419000003,1516.7208419000003,1516.720989766667,1528.2385014000001,1528.4154936,1528.2387091,"[5.009113300000081, 10.520991900000354]",,1528.3230471000002,,,,1528.3230847,None,,,1528.3231241000003,1528.3231576000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,110,0,110,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,110,0,110,0,1528.4154936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_14_nosub_2.mp4,audios/silence.mp3,visual,1528.4122974000002,1528.8233333000003,1529.0233350000003,1529.0233350000003,1529.0231202666666,1530.2761013,1538.1633478000003,1537.9541578000003,"[2.4752439999997478, 8.02794989999984]",,1538.0437259,,,,1538.04376,None,,,1538.0437935,1538.0438138,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,111,0,111,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,111,0,111,0,1538.1633478000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_24_sub_1.mp4,audios/clip_wurst_24_sub_1.mp3,audiovisual,1538.1597938,1538.5477572,1538.7487699000003,1538.7487699000003,1538.748269266667,1550.2588007,1550.2588007,1550.0658297,[],,1550.1605216000003,,,,1550.1605723000002,None,,,1550.1606522000002,1550.1606885,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,112,0,112,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,112,0,112,0,1550.2588007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_19_nosub_0.mp4,audios/silence.mp3,visual,1550.2535321,1550.6747799,1550.8756413,1550.8756413,1550.8752014666668,1552.1280165000003,1561.4944500000001,1561.2923272000003,[],,1561.3770504,,,,1561.3770855000002,None,,,1561.3771177000003,1561.3771376,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,113,0,113,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,113,0,113,0,1561.4944500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_04_sub_0.mp4,audios/silence.mp3,visual,1561.4898304000003,1561.8843828000004,1562.0848932000004,1562.0848932000004,1562.084204666667,1563.3364424000001,1571.8283013,1571.6167568,[],,1571.714121,,,,1571.7141567000003,None,,,1571.7141955000002,1571.7142115000001,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,114,0,114,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,114,0,114,0,1571.8283013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_08_nosub_1.mp4,audios/clip_wurst_08_nosub_1.mp3,audiovisual,1571.8248848000003,1572.2303793,1572.4304157000001,1572.4304157000001,1572.4306655666667,1580.9602101,1581.1876968000001,1580.9604172,[5.344497099999899],,1581.0614854,,,,1581.0615187000003,None,,,1581.0615527,1581.0615758000004,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,115,0,115,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,115,0,115,0,1581.1876968000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_13_sub_1.mp4,audios/clip_holo_13_sub_1.mp3,audiovisual,1581.1840973000003,1581.5611187,1581.7612025000003,1581.7612025000003,1581.7612918666666,1593.7552530000003,1593.7552530000003,1593.579624,[4.334521799999948],,1593.6586590000002,,,,1593.6587819000001,None,,,1593.6588322000002,1593.6588580000002,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,116,0,116,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,116,0,116,0,1593.7552530000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_01_sub_0.mp4,audios/silence.mp3,visual,1593.7507313,1594.1634932000002,1594.3655887,1594.3655887,1594.363773166667,1595.6159171,1604.4991334000001,1604.2962895,[],,1604.3900334,,,,1604.3900714000001,None,,,1604.3901102,1604.3901372,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,117,0,117,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,117,0,117,0,1604.4991334000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_14_sub_0.mp4,audios/silence.mp3,visual,1604.4941132000004,1604.8886025000002,1605.0893371000002,1605.0893371000002,1605.0893602666667,1606.3420577000002,1615.3196328000004,1615.1226077000001,[],,1615.2150836,,,,1615.2151438,None,,,1615.2151807,1615.2151983000003,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,118,0,118,,,,,,,,,,,,,,,,,,,,,,3,4.3101307000001725,None,None,,,,,,,,,,,118,0,118,0,1615.3196328000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_10_sub_2.mp4,audios/silence.mp3,visual,1615.3165128,1615.7305986000001,1615.9312326,1615.9312326,1615.9312064666667,1617.1841364000002,1624.8367842000002,1624.7293094000001,"[4.756595700000162, 7.19728699999996]",3,1624.8335716000001,1624.8367842000002,1624.8367842000002,1624.8367842000002,1629.1612779000002,3,4.3101307000001725,None,1629.1613261000002,1629.161344,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,119,0,119,,,,,,,,,,,,,,,,,,,,,,None,,,space,0.9997892999999749,None,,,,,,,,,119,0,119,0,1629.2821953000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_04_nosub_1.mp4,audios/silence.mp3,visual,1629.279496,1629.6619085000002,1629.8642092,1629.8642092,1629.8627459666666,1631.114375,1639.5924997000002,1639.4941399,[4.85104709999996],,1639.5841031,,,,1639.5841394,None,,,1639.5841698,1640.6046899000003,space,1639.5924997000002,1639.5924997000002,1639.5924997000002,0.9997892999999749,None,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
,120,0,120,,,,,,,,,,,,,,,,,,,,,,None,,,None,,,,,,,,,,,120,0,120,0,1640.7473109000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_27_nosub_0.mp4,audios/clip_claude_27_nosub_0.mp3,audiovisual,1640.7433344,1641.1131021,1641.3150548000003,1641.3150548000003,1641.3135467666668,1653.5280543000003,1653.5280543000003,1653.3330717000003,[],,1653.4257687,,,,1653.4258064,None,,,1653.4258388000003,1653.4258841,None,,,,,,,,315,001,2026-03-31_14h58.11.568,exp_sofc,,2025.2.3,60.564289598979194,2026-03-31 14h58.12.469611 +0200,
